Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2019-07-26,57570.53,16329,122286,6224,8574,24579,18229,9870.303711,0.002921,219.629608,80.2939,0.32353
2019-07-29,58034.77,16400,123311,6331,8645,24750,18452,9519.145508,0.00284,211.268051,77.958351,0.310658
2019-07-30,57241.54,16172,121800,6256,8271,24319,18083,9607.423828,0.002817,210.522598,78.376625,0.31847
2019-07-31,56784.61,15968,118000,6175,8195,24114,17955,10085.62793,0.002899,218.654144,80.681198,0.320909
2019-08-01,57223.61,15799,117266,6173,8192,23876,17867,10399.66895,0.002957,217.808441,81.966087,0.317906
2019-08-02,56273.91,15615,114718,6104,8066,23562,17471,10518.17481,0.002909,217.871567,83.912712,0.312394
2019-08-05,54975.37,15400,111500,5933,7900,23012,17189,11805.65332,0.003087,234.215027,93.654106,0.323564
2019-08-06,55062.01,15250,111100,5956,7830,22796,17240,11478.16895,0.00295,226.020645,89.743713,0.311326
2019-08-07,55225.32,15059,109999,5845,7825,22408,17099,11941.96875,0.003006,226.391006,97.485825,0.311969
2019-08-08,55535.24,15020,110700,5700,7948,21984,17121,11966.40723,0.002928,220.941864,95.154938,0.307661
2019-08-12,55371.52,14830,111303,5600,7827,21900,16982,11382.61621,0.00288,211.288071,91.181992,0.300322
2019-08-13,55191.97,14997,111732,5663,7774,21943,17033,10895.83008,0.002825,208.709045,85.524147,0.296639
2019-08-14,54029.43,14621,110000,5504,7510,21564,16590,10051.7041,0.002722,186.607742,78.484695,0.263343
2019-08-15,53840.93,15210,112423,5661,7600,22353,17350,10311.5459,0.00264,188.50206,82.526733,0.264882
2019-08-16,53874.52,14888,109543,5716,7624,21754,17401,10374.33887,0.002681,185.440079,82.498695,0.261971
2019-08-19,54386.3,14785,109639,5800,7721,22000,17352,10916.05371,0.002797,203.091934,90.153481,0.283328
2019-08-20,54280.79,14935,109600,5830,7715,21944,17275,10763.23242,0.002763,196.565414,85.741058,0.275806
2019-08-21,54638.02,15308,111246,5961,7715,22475,17450,10138.04981,0.002675,186.891632,80.565483,0.266261
2019-08-22,54187.92,15107,109999,5882,7739,22399,17134,10131.05566,0.0027,191.332916,82.253517,0.270944
2019-08-23,53995.82,15100,109734,5843,7755,22275,17015,10407.96484,0.002713,194.706207,82.168625,0.276545
2019-08-26,53811.88,15100,109999,5822,7639,22142,17039,10370.82031,0.002679,188.929382,79.70443,0.270788
2019-08-27,53895.75,14777,108000,5790,7775,21675,16868,10185.5,0.00262,187.516663,78.208336,0.269618
2019-08-28,54255.62,15014,107523,5858,7820,21972,17214,9754.422852,0.002524,173.889969,72.365707,0.25745
2019-08-29,54411.47,14750,108694,5778,7859,21869,17035,9510.200195,0.00245,169.516739,67.16037,0.257045
2019-08-30,55259.56,15369,109490,5999,8009,22600,17726,9598.173828,0.002482,168.834869,67.850594,0.256218
2019-09-02,54785.18,15160,109500,5922,7893,22435,17651,10346.76074,0.002596,178.347351,73.177467,0.26082
2019-09-03,54742.07,15362,110716,5989,7814,22479,17857,10623.54004,0.002595,179.499329,74.928619,0.263139
2019-09-04,54907.17,15347,111579,6000,7880,22559,17900,10594.49316,0.00269,175.992889,73.927467,0.259905
2019-09-05,55476.36,15750,116800,6100,8086,23103,18430,10575.5332,0.002531,174.217133,75.963547,0.256346
2019-09-06,55591.08,16015,120000,6209,8167,23251,18426,10353.30273,0.002509,169.956177,75.603043,0.25234
2019-09-09,55523.07,16066,120000,6203,8324,23102,18334,10334.97461,0.002461,181.14946,75.146423,0.259562
2019-09-10,55335.81,16100,120143,6170,8396,23091,18186,10115.97559,0.002437,179.78717,72.229408,0.258671
2019-09-11,56243.77,15869,121334,6162,8622,23000,18141,10178.37207,0.002399,178.725494,74.361427,0.255956
2019-09-12,56781.93,16206,124600,6357,8699,23363,18510,10410.12695,0.002425,181.016098,75.12957,0.254811
2019-09-13,57123.78,16700,127400,6477,9068,23854,18778,10360.54688,0.002426,181.109726,76.910728,0.255551
2019-09-16,57853.9,17206,128988,6775,9244,25124,19330,10276.79395,0.002455,197.113174,75.345085,0.260952
2019-09-17,56895.23,16724,128000,6471,9201,24209,18681,10241.27246,0.002608,208.608749,74.283409,0.285013
2019-09-18,56220.41,16730,129000,6576,9121,24273,18606,10198.24805,0.002719,211.393036,81.765289,0.313776
2019-09-19,56123.83,16732,130054,6580,9167,24220,18470,10266.41504,0.002709,221.280853,76.02626,0.302441
2019-09-20,56406.88,16300,128050,6470,8646,23691,18074,10181.6416,0.002672,218.050049,74.006447,0.29447
2019-09-23,55622.8,16160,127797,6414,8450,23295,17917,9729.324219,0.002486,201.92131,68.719917,0.268675
2019-09-25,54876.82,15701,127572,6230,7942,22800,17600,8486.993164,0.002197,170.8927,59.864143,0.246441
2019-09-26,55271.37,16050,128129,6400,8056,23237,18091,8118.967773,0.002155,166.727127,57.574059,0.243784
2019-09-27,55209.03,15850,128200,6320,8058,23200,17780,8251.845703,0.002221,174.710999,58.041927,0.244021
2019-09-30,54824.96,15287,128744,6219,7985,22682,17469,8293.868164,0.002387,179.872208,56.816639,0.255933
2019-10-01,54945.88,15465,128000,6198,7983,22625,17350,8343.276367,0.002388,177.340424,55.842888,0.249565
2019-10-02,54003.81,15194,129026,6109,7828,22400,17300,8393.041992,0.002351,180.71051,56.060883,0.253539
2019-10-03,53727.29,15132,130000,6145,7665,22250,17370,8259.992188,0.002325,175.199341,56.271393,0.24786
2019-10-04,53993.87,15275,132888,6317,7572,22500,17454,8205.939453,0.00236,176.985001,57.66848,0.253935
2019-10-07,54714.74,15197,133904,6356,7721,22369,17350,8245.623047,0.00239,181.18634,56.552586,0.275685
2019-10-08,54532.67,14862,133904,6283,7537,22170,17124,8228.783203,0.002346,182.021561,55.869465,0.278459
2019-10-09,54339.47,15122,133603,6278,7371,22221,17107,8595.740234,0.002388,193.293259,57.446529,0.281627
2019-10-10,55071.77,15525,133500,6455,7537,22935,17600,8586.473633,0.002332,191.659668,55.951084,0.272073
2019-10-11,55537.02,16000,134714,6633,8127,23710,18028,8321.756836,0.002345,182.569687,54.483234,0.271099
2019-10-14,55219.21,15728,134297,6669,7917,23712,17947,8374.686523,0.002545,186.960907,53.021992,0.296523
2019-10-15,55573.79,15873,133904,6682,8131,23920,17987,8205.369141,0.00251,181.406067,52.188267,0.288702
2019-10-16,56090.51,16076,135353,6756,8197,24005,18175,8047.526855,0.002607,176.013504,55.08812,0.28464
2019-10-17,55993.41,15905,136026,6726,8211,24030,18182,8103.911133,0.002755,178.028351,56.053265,0.302315
2019-10-18,55722.78,15810,135017,6599,8339,23894,17920,7973.20752,0.002706,173.621338,56.506096,0.295005
2019-10-21,56110.77,16039,135517,6688,8583,24064,17980,8243.720703,0.002774,174.92099,57.838299,0.292979
2019-10-22,55936.82,16410,136380,6830,8500,24412,18134,8078.203125,0.002565,172.300858,56.65881,0.291607
2019-10-23,55571.45,16294,137033,6774,8400,24055,17500,7514.671875,0.002495,162.402786,53.00922,0.274143
2019-10-24,55478.44,16020,137590,6675,8290,23785,17128,7493.48877,0.002538,162.168549,53.552078,0.278491
2019-10-25,55141.97,15903,138143,6667,8352,23269,17382,8660.700195,0.002684,181.523209,58.971272,0.298165
2019-10-28,55761.97,16172,138490,6768,8497,23673,17785,9256.148438,0.002646,182.662811,59.548878,0.296007
2019-10-29,55716.68,16084,138361,6774,8472,23566,17960,9427.6875,0.002655,190.342575,59.864353,0.301956
2019-10-30,55872.59,15569,136518,6600,8441,22929,17460,9205.726563,0.002616,184.692169,58.620705,0.296555
2019-10-31,56425.1,15488,137298,6530,8592,22918,17347,9199.584961,0.002615,183.966919,59.295704,0.296358
2019-11-01,56650,15477,137900,6519,8684,22914,17319,9261.104492,0.00263,183.969894,60.871792,0.292642
2019-11-04,56928.87,15760,138872,6679,8781,23363,17721,9412.612305,0.002614,186.355194,63.133537,0.299937
2019-11-05,57246.91,16056,140789,6835,8881,23846,17922,9342.527344,0.002624,189.304169,62.984478,0.301255
2019-11-06,57652.57,16167,142600,6904,8879,24226,18077,9360.879883,0.002628,191.593842,64.208824,0.310086
2019-11-07,57483,16369,144800,6853,8900,24387,17954,9267.561523,0.002725,187.976547,63.505329,0.292431
2019-11-08,56617.02,16261,145005,6835,8584,24265,17666,8804.880859,0.002653,184.211472,60.890732,0.276953
2019-11-11,56174.92,16193,144400,6807,8591,23945,17539,8757.788086,0.002715,185.489639,61.929924,0.275086
2019-11-12,56399.09,16195,145529,6888,8445,23880,17675,8815.662109,0.002725,186.843414,62.257629,0.272418
2019-11-13,56338.33,16160,144731,6753,8348,23707,17485,8808.262695,0.002698,188.258743,65.330238,0.273036
2019-11-14,56235.94,16130,144205,6750,8350,23550,17476,8708.094727,0.00268,185.999634,65.538177,0.270391
2019-11-15,56054.76,16289,144888,6732,8338,23620,17493,8491.992188,0.002657,180.521179,61.958366,0.261654
2019-11-18,56467.03,16052,145415,6736,8365,23293,17362,8309.286133,0.002576,180.559601,59.375107,0.255653
2019-11-19,57372.54,16339,147300,6855,8498,23876,17757,8206.145508,0.002548,177.455551,58.964104,0.2565
2019-11-20,57313.43,16528,149200,6750,8431,24305,17907,8027.268066,0.002556,175.698349,58.251621,0.251364
2019-11-21,56540.24,15853,148280,6635,8313,23679,17564,7642.75,0.002426,161.462723,54.14484,0.243766
2019-11-22,56759.62,15980,145229,6568,8290,23737,17503,7296.577637,0.002362,150.268173,51.266617,0.2316
2019-11-25,56747.87,15441,144616,6443,8325,22752,17024,7146.133789,0.002286,146.476532,50.200909,0.218622
2019-11-26,56053.38,14950,142050,6225,8233,22050,16510,7218.371094,0.002291,148.965073,51.720078,0.222145
2019-11-27,56173.86,15034,142915,6263,8544,22051,16664,7531.663574,0.002339,153.010559,55.963017,0.225081
2019-11-28,55702.45,14744,141974,6194,8575,21820,16515,7463.105957,0.002313,151.717575,54.031303,0.22457
2019-11-29,55349.01,14726,141727,6262,8421,21900,16574,7761.243652,0.002456,155.304153,55.954185,0.230217
2019-12-02,54814.06,14564,142080,6210,8294,21425,16397,7321.988281,0.002235,149.059158,54.031662,0.219581
2019-12-03,54485.41,14472,140500,6160,8179,21390,16165,7320.145508,0.002217,147.956421,53.426609,0.21987
2019-12-04,55022.86,14659,140025,6189,8200,21632,16358,7252.034668,0.002208,146.747742,53.051445,0.216348
2019-12-05,54779.76,14478,138000,6157,8240,21425,16197,7448.307617,0.002223,149.248993,54.006493,0.222928
2019-12-06,55307.3,14763,138000,6234,8360,21609,16476,7546.996582,0.002226,149.194443,54.245892,0.225505
2019-12-09,55269.19,14607,138000,6221,8256,21576,16257,7400.899414,0.002208,148.225174,54.310909,0.225452
2019-12-10,55417.93,14470,138099,6117,8301,21205,16119,7278.119629,0.002204,146.267044,53.007858,0.224302
2019-12-11,55766.44,14663,139260,6192,8319,21330,16286,7217.427246,0.002185,143.608002,53.06813,0.222053
2019-12-12,55824.07,14540,140022,6200,8344,21265,16242,7243.134277,0.002188,145.604004,53.306873,0.219859
2019-12-13,56749.11,15288,145500,6410,8660,21690,16950,7269.68457,0.002175,144.944748,52.619671,0.220755
2019-12-17,57326.17,14947,145697,6440,8682,21774,16986,6640.515137,0.002018,122.603889,44.944107,0.183699
2019-12-18,57767.81,15360,148172,6548,8607,22100,17274,7276.802734,0.002183,133.092194,47.932434,0.196176
2019-12-19,57558.91,15161,146991,6459,8500,22069,17121,7202.844238,0.002123,129.321136,47.865131,0.190819
2019-12-20,57411.2,14957,145403,6389,8401,21725,16894,7218.816406,0.002075,129.066055,47.058422,0.195316
2019-12-23,57092.84,14946,144800,6361,8377,21600,16967,7355.628418,0.002073,128.61409,47.343552,0.190943
2019-12-24,57244.87,14948,145436,6342,8360,21598,16825,7322.532227,0.002073,129.063889,46.208752,0.192198
2019-12-27,57430.7,14921,145268,6344,8373,21575,16930,7290.088379,0.002053,127.214607,45.344425,0.191102
2019-12-30,57703.56,15180,146000,6399,8458,21839,17114,7292.995117,0.002054,132.633484,46.498085,0.194474
2019-12-31,57084.1,14930,144618,6280,8296,21430,16832,7193.599121,0.002028,129.610855,44.567886,0.192894
2020-01-02,57717.99,15069,144841,6325,8463,21751,16880,6985.470215,0.002009,127.410179,45.74947,0.188043
2020-01-03,57810,14961,144551,6231,8464,21575,16724,7344.884277,0.002145,134.171707,51.092037,0.193521
2020-01-06,57195.35,14536,143250,6005,8329,21155,16339,7769.219238,0.002463,144.304153,58.970917,0.22151
2020-01-07,57384.4,14158,143530,6040,8378,21299,16352,8163.692383,0.002433,143.543991,58.818295,0.213917
2020-01-08,57322.32,14295,143250,6036,8290,20982,16436,8079.862793,0.002293,141.258133,59.464172,0.209026
2020-01-09,57128.67,14438,144455,6066,8294,21100,16419,7879.071289,0.002256,138.979202,59.197315,0.204899
2020-01-10,57484.84,14340,144426,6020,8303,21139,16487,8166.554199,0.002356,143.963776,58.574028,0.212306
2020-01-13,57572.72,14092,143135,5932,8277,21022,16382,8144.194336,0.002358,144.226593,58.005684,0.212617
2020-01-14,57967.12,14415,143361,6049,8348,21436,16805,8827.764648,0.00247,165.955353,62.821903,0.234687
2020-01-15,58063.58,14335,143448,6063,8412,21497,16851,8807.010742,0.002369,166.230682,68.338852,0.232895
2020-01-16,58217.43,14429,143767,6058,8390,21363,16845,8723.786133,0.002345,164.391006,65.680695,0.228574
2020-01-17,59001.86,13950,144972,6002,8491,20754,16443,8929.038086,0.00249,170.779953,69.176346,0.238776
2020-01-20,58850.4,13946,143547,5975,8432,20541,16400,8657.642578,0.002374,167.120514,64.989769,0.233296
2020-01-21,57976.39,14069,142594,6012,8391,20540,16470,8745.894531,0.002376,169.697159,65.962959,0.237166
2020-01-22,57918.88,14090,141300,6105,8520,20250,16406,8680.875977,0.002323,168.294159,65.034142,0.236056
2020-01-23,56894.66,13965,138960,6039,8468,20271,16230,8406.515625,0.002268,162.928558,62.533157,0.226104
2020-01-24,57261.03,14017,139200,6040,8648,20351,16355,8445.43457,0.002276,163.051178,61.764793,0.223041
2020-01-27,55902.94,13700,137278,5945,8439,19952,15965,8909.819336,0.002368,170.930893,65.584099,0.231222
2020-01-28,55748.24,13800,137000,5920,8276,19938,15990,9358.589844,0.00245,176.370316,67.721085,0.238488
2020-01-29,56370.71,13900,136500,5947,8391,20130,16121,9316.629883,0.00239,175.050339,70.040878,0.23573
2020-01-30,56590.92,13985,136992,5953,8522,20225,16162,9508.993164,0.00244,184.690475,74.977409,0.243642
2020-01-31,56079.53,13744,134615,5780,8405,19571,15748,9350.529297,0.002394,180.160172,72.08709,0.239233
2020-02-03,55828.48,13760,134489,5763,8289,19575,15837,9293.521484,0.00244,189.865067,76.824638,0.254627
2020-02-04,56817.03,14164,137218,5863,8545,19896,16198,9180.962891,0.002503,189.250595,75.272232,0.266808
2020-02-05,57426.19,14443,139020,5978,8660,20283,16500,9613.423828,0.002582,204.23024,77.994476,0.277468
2020-02-06,57531.49,14739,139007,6075,8659,20513,16776,9729.801758,0.002653,212.339081,78.086693,0.282214
2020-02-07,57276.49,14642,137529,5920,8627,20204,16663,9795.943359,0.002769,222.726059,79.565422,0.279284
2020-02-10,56847.73,14500,136625,5904,8600,20001,16535,9856.611328,0.002986,223.522705,84.824341,0.27408
2020-02-11,56981.19,14652,137198,5948,8617,20089,16600,10208.23633,0.003041,235.851196,89.821365,0.280141
2020-02-12,57744.13,14851,139424,6078,8861,20400,16850,10326.05469,0.003093,265.406128,95.24086,0.304393
2020-02-13,57835.68,14789,140537,6069,8977,20117,16675,10214.37988,0.003026,268.099243,92.46109,0.326706
2020-02-14,57861.76,14679,140544,6130,8936,20100,16625,10312.11621,0.00313,284.217499,94.819801,0.334822
2020-02-17,58187.95,14710,144000,6170,8925,20147,16681,9690.142578,0.002712,266.363434,82.400955,0.286572
2020-02-18,57714.66,14575,143866,6175,8828,20034,16750,10141.99609,0.002839,281.94458,86.102165,0.297913
2020-02-19,57940.96,14664,143847,6220,8720,20142,16764,9633.386719,0.002624,259.763977,78.189384,0.277602
2020-02-20,57793.03,14300,141558,6105,8723,19481,16250,9608.475586,0.002659,257.949463,76.604721,0.272396
2020-02-21,57336.21,14000,139090,5955,8853,19227,15953,9686.441406,0.002648,265.600616,80.403488,0.274938
2020-02-24,54881.56,13472,134592,5715,8637,18590,15100,9650.174805,0.00259,265.216431,79.124397,0.270627
2020-02-25,54809.5,13426,133682,5640,8580,18288,15019,9341.705078,0.002476,247.817596,76.797249,0.253412
2020-02-26,55047.2,14421,136204,5964,8561,19280,16212,8820.522461,0.002339,225.680267,70.88343,0.230851
2020-02-27,53444.83,13699,133172,5697,8388,18170,15074,8784.494141,0.002324,226.753387,69.822617,0.237116
2020-02-28,51038.17,13230,129999,5512,7887,17661,14850,8672.455078,0.002289,226.760498,68.146507,0.236296
2020-03-02,51840.08,13350,133356,5488,7740,17500,14986,8869.669922,0.002349,230.569778,68.482414,0.238747
2020-03-03,52957.84,13460,135707,5500,7977,17101,15050,8787.786133,0.002499,224.47963,66.028564,0.234381
2020-03-04,52926.75,13501,136401,5622,7875,17289,15246,8755.246094,0.002398,224.517975,65.835876,0.23453
2020-03-05,52936.26,13198,134929,5591,7640,16647,15264,9078.762695,0.002506,229.268188,68.632385,0.239582
2020-03-06,52064.71,12611,132500,5286,7514,16117,15010,9122.545898,0.002496,243.525299,68.917694,0.244088
2020-03-09,48819.55,12050,129135,5000,7020,15400,14270,7923.644531,0.002214,201.986328,55.251534,0.209181
2020-03-10,49466,12002,129385,5226,7069,15400,14484,7909.729492,0.002207,200.767242,54.953838,0.212235
2020-03-11,49074.08,12211,129951,5228,7031,15300,14103,7911.430176,0.002184,194.86853,54.112373,0.208096
2020-03-12,44303.47,11962,122518,4958,6409,14500,13311,4970.788086,0.001537,112.347122,33.010323,0.139635
2020-03-13,44177.62,11764,120000,4950,6499,14576,13216,5563.707031,0.001738,133.201813,36.835373,0.159352
2020-03-16,40500.23,11060,112197,4472,3766,13039,11900,5014.47998,0.001587,110.605873,33.816479,0.141063
2020-03-17,41579.57,10732,110990,4293,3623,12715,11947,5225.629395,0.001587,113.942749,35.36676,0.144524
2020-03-18,38604.88,9452,80000,3680,3237,11161,10423,5238.438477,0.001566,114.84227,35.922001,0.1431
2020-03-19,37963.01,7983,68250,3390,2711,9400,9900,6191.192871,0.001773,136.593857,41.103573,0.165037
2020-03-20,40271.99,8435,97023,3696,3000,8858,10050,6198.77832,0.001773,132.737167,40.118107,0.156868
2020-03-23,38267.2,7481,92400,3390,2778,7525,8911,6416.314941,0.001805,134.911606,44.140224,0.157419
2020-03-24,41149.35,7900,95800,3857,2800,7893,9769,6734.803711,0.001851,138.761444,47.180721,0.162255
2020-03-25,43278.24,7600,100000,4010,3311,8200,10303,6681.062988,0.001834,136.195892,47.048679,0.161633
2020-03-26,45046.35,8067,103379,4320,3580,9030,11114,6716.44043,0.001842,138.361557,50.188301,0.175019
2020-03-27,42946.82,7199,85000,3864,3349,7956,9919,6469.79834,0.001807,133.937943,48.448612,0.176195
2020-03-30,43413.62,6330,82818,3749,3263,7320,9599,6429.841797,0.001831,132.904541,46.784622,0.172171
2020-03-31,44490.31,7500,88000,4027,3399,8266,10247,6438.644531,0.001811,133.593567,47.778564,0.174563
2020-04-01,43732.44,7673,87533,3933,3245,8500,10272,6606.776367,0.001867,135.634552,48.511734,0.175323
2020-04-02,45060.69,7662,92006,3904,3439,8562,10149,6793.624512,0.001882,142.029144,50.755833,0.17864
2020-04-03,44598.69,7348,91599,3735,3303,8261,10000,6733.387207,0.001853,142.091309,52.948505,0.179467
2020-04-06,46240.35,8300,102300,3870,3466,9158,10550,7271.78125,0.00198,169.13588,58.378181,0.195506
2020-04-07,47496.72,8997,108500,3968,3617,10410,11412,7176.414551,0.001997,165.101944,55.929985,0.192093
2020-04-08,46689.89,8717,102470,3770,3632,10125,10618,7334.098633,0.002012,172.641739,57.550617,0.200869
2020-04-09,48011.55,9373,107100,4061,3805,11100,11339,7302.089355,0.002021,170.807144,58.496025,0.198257
2020-04-14,49874.5,9693,105775,4123,4011,11351,11228,6842.427734,0.001964,157.59639,53.833237,0.185335
2020-04-15,48301.28,8771,96089,3724,3744,10010,10754,6642.109863,0.00194,153.286896,53.15387,0.18127
2020-04-16,48245.11,8063,92550,3695,3574,9300,10062,7116.804199,0.002028,172.157379,56.884686,0.190104
2020-04-17,49134.65,8330,90975,3767,3693,9450,10333,7096.18457,0.002013,171.63858,56.552799,0.190202
2020-04-20,48849.51,8151,92188,3693,3738,9175,9971,6881.958496,0.001982,172.297165,55.070011,0.18349
2020-04-21,47628.86,8013,90000,3680,3632,9030,9669,6880.323242,0.001971,172.737701,55.377457,0.184328
2020-04-22,48108.48,8023,94303,3722,3558,8759,9257,7117.20752,0.002011,182.599579,56.836723,0.18797
2020-04-23,49601.81,8108,92417,3842,3727,9000,9354,7429.724609,0.002047,185.028671,58.82196,0.191711
2020-04-24,49527.23,7922,93300,3943,3691,8798,9312,7550.900879,0.002103,189.236938,60.968952,0.193665
2020-04-28,50029.22,8450,88150,3987,3850,9740,9329,7807.058594,0.002339,198.41539,62.500546,0.215484
2020-04-29,50857.25,8659,96699,4033,3966,10234,10108,8801.038086,0.002517,216.968231,66.545959,0.227432
2020-04-30,50336.72,9130,90200,4047,3839,10721,10213,8658.553711,0.002443,207.602051,62.479301,0.212761
2020-05-04,49186.59,8397,85611,3894,3678,9901,9542,8912.654297,0.002481,208.174011,61.251541,0.218963
2020-05-05,49184.15,8629,88672,4006,3753,9926,9945,9003.070313,0.002484,206.774399,60.37735,0.216463
2020-05-06,49831.98,8463,86171,3940,3633,9639,9555,9268.761719,0.002529,204.055786,58.536285,0.21521
2020-05-07,50019.69,8487,86538,3972,3673,9738,9615,9951.518555,0.002664,212.289413,64.545692,0.218917
2020-05-08,51003.58,8400,87853,4060,3623,9728,9829,9842.666016,0.002625,212.991577,63.703495,0.219827
2020-05-11,50202.84,8126,81500,3841,3400,9151,9279,8601.795898,0.002413,185.912842,59.560589,0.194064
2020-05-12,50319.41,8033,85000,3737,3416,8958,9075,8804.477539,0.002463,189.3125,61.434505,0.197637
2020-05-13,50152.05,7898,82993,3579,3374,8599,8917,9269.987305,0.002521,199.193283,64.866486,0.20148
2020-05-14,49113.06,7443,79368,3422,3327,8069,8441,9733.72168,0.002574,202.949097,65.421814,0.203129
2020-05-15,49628.72,7699,81072,3463,3452,8433,8782,9328.197266,0.002506,195.622665,62.874229,0.198911
2020-05-18,51382.05,7787,83484,3539,3588,8713,8980,9726.575195,0.002543,214.525055,67.028381,0.205176
2020-05-19,51950.13,7756,86545,3594,3610,8938,9025,9729.038086,0.002538,213.451111,66.462883,0.204028
2020-05-20,52142.75,7663,89068,3560,3642,8680,8931,9522.981445,0.002508,210.096741,64.713722,0.201707
2020-05-21,51022.76,7879,90050,3700,3387,9013,9171,9081.761719,0.002485,199.883606,61.787292,0.195509
2020-05-22,50147.2,7994,86000,3776,3190,8833,9170,9182.577148,0.002533,207.169189,63.154388,0.200343
2020-05-25,50074.21,7786,84412,3747,3100,8660,9022,8906.93457,0.00254,205.319748,61.628452,0.197327
2020-05-26,50602.5,8252,90566,3980,3166,9371,9847,8835.052734,0.002486,201.902313,61.80938,0.193975
2020-05-27,50495.94,8144,89012,3969,3390,9250,9768,9181.017578,0.00251,208.863434,64.55069,0.197857
2020-05-28,51389.11,8397,89028,4075,3422,10067,10207,9525.750977,0.002524,219.840424,67.072647,0.200595
2020-05-29,50483,8120,84577,4013,3041,9878,10161,9439.124023,0.002532,220.675125,66.238602,0.198348
2020-06-01,50929.58,7951,87123,4031,3031,9724,9650,10167.26856,0.002647,246.99176,67.639404,0.210249
2020-06-02,52496.85,8572,90383,4143,3297,10400,10126,9529.803711,0.002561,237.219055,66.489967,0.202764
2020-06-03,53645.28,9671,95511,4501,3589,11622,11383,9656.717773,0.002583,244.179321,67.132645,0.203663
2020-06-04,53204.79,9663,96632,4380,3590,11550,11272,9800.636719,0.002631,244.426392,68.189545,0.204982
2020-06-05,54722.37,10200,105706,4623,3901,12610,11973,9665.533203,0.002596,241.221985,67.694962,0.204092
2020-06-08,54684.31,9915,102080,4516,3777,12588,11572,9771.489258,0.002584,246.309906,68.231392,0.203771
2020-06-09,54483.48,9876,99000,4525,3801,12174,11585,9795.700195,0.002569,244.911453,68.275246,0.202013
2020-06-10,53672.62,9732,93726,4433,3717,11432,11026,9870.094727,0.002584,247.444946,69.648697,0.202938
2020-06-11,53295.3,9475,90608,4365,3569,11038,10873,9321.78125,0.002452,231.702667,63.919361,0.19018
2020-06-12,53639.63,9601,91780,4367,3573,11522,11115,9480.84375,0.00252,237.49321,65.832939,0.193943
2020-06-15,52270.2,9410,89085,4225,3406,11065,10678,9450.702148,0.002479,229.928909,64.695717,0.193074
2020-06-17,54027.41,9575,91200,4288,3550,11498,11119,9480.254883,0.002485,233.028275,65.204575,0.193443
2020-06-18,53941.22,9402,89854,4121,3516,11228,10738,9411.84082,0.002472,232.101166,65.077942,0.190957
2020-06-19,54224.4,9438,90638,4067,3626,11373,10709,9288.018555,0.002435,227.13829,63.934765,0.18679
2020-06-22,54230.16,9220,88549,3860,3497,11000,10520,9648.717773,0.002474,242.533188,65.929176,0.189272
2020-06-23,55474.92,9078,88007,3825,3600,10934,10523,9629.658203,0.002484,244.142151,66.94751,0.18868
2020-06-24,54447.73,8824,85741,3959,3392,10612,10371,9313.610352,0.00243,235.772461,64.86731,0.184272
2020-06-25,53914.05,8986,90180,3895,3520,10796,10496,9264.813477,0.002417,232.944489,64.381592,0.18357
2020-06-26,53648.04,8626,85075,3746,3353,10337,10343,9162.917969,0.002359,229.668045,63.981968,0.182671
2020-06-29,54141.49,8862,87181,3720,3471,10551,10600,9190.854492,0.002313,228.19487,64.18531,0.177959
2020-06-30,54362.36,8530,85870,3806,3453,10155,10450,9137.993164,0.00232,226.315002,63.536777,0.17587
2020-07-01,53787.71,8264,85949,3850,3345,10181,10130,9228.325195,0.002354,231.113419,64.605927,0.176976
2020-07-02,54617.19,8486,86518,3881,3390,10509,10519,9123.410156,0.002361,229.392197,65.893074,0.177244
2020-07-03,54521.89,8390,84944,3813,3379,10486,10425,9087.303711,0.002316,225.38707,62.747787,0.176336
2020-07-06,54846.27,8380,78628,3851,3571,10438,10327,9375.474609,0.002616,241.510223,64.876259,0.188567
2020-07-07,55243.79,8157,79800,3806,3539,10236,10222,9252.277344,0.00309,239.075531,64.53112,0.184787
2020-07-08,55870.68,8394,82017,3961,3549,10749,10870,9428.333008,0.00475,246.670013,66.248627,0.204692
2020-07-09,55787.9,8387,82000,3990,3495,11253,11048,9277.967773,0.004397,243.015961,67.631966,0.20291
2020-07-10,55417.89,8600,82568,4147,3575,11930,11239,9278.807617,0.003515,240.984985,67.314415,0.198652
2020-07-13,56199.45,8916,83712,4232,3590,12207,11469,9243.614258,0.003178,239.604584,69.279694,0.198575
2020-07-14,55531.05,8744,84976,4100,3499,11865,11083,9243.213867,0.003294,240.211487,67.922226,0.198809
2020-07-15,55947.04,8908,85252,4092,3618,11910,11119,9192.836914,0.003085,238.423523,70.602638,0.197111
2020-07-16,55729.45,9155,86103,4194,3649,12170,11496,9132.227539,0.002995,233.640884,67.645721,0.194048
2020-07-17,55911.79,9054,86100,4131,3602,11905,11366,9151.392578,0.003061,232.773087,67.607719,0.194281
2020-07-20,56265.36,9079,86412,4215,3592,11829,11401,9164.231445,0.003239,236.153168,69.313507,0.195065
2020-07-21,56422.14,9132,89023,4174,3541,12051,11488,9374.887695,0.003305,245.016724,69.586372,0.198988
2020-07-22,55834.23,9050,90285,4050,3466,11805,11429,9525.363281,0.003285,262.190643,71.461845,0.203342
2020-07-23,56070.7,8619,89270,3975,3452,11600,10975,9581.072266,0.003295,274.689056,72.860657,0.207578
