Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2017-12-28,0.001848606,0.006481635,-0.004406833,-0.00408689,-0.00896867,0.00404185,0.005181359,-0.08097705,-0.044482503,-0.034431793,-0.107364574,0.022074579
2017-12-29,0.009316316,0.02216819,0.024889133,0.019823445,0.01030706,0.012692471,0.011100947,0.003396833,0.101334037,0.022231968,-0.004067323,0.436782161
2018-01-02,0.003798863,-0.025770175,-0.016353992,-0.014528826,0.005335717,0.019412079,-0.007078042,0.021992661,-0.026544502,0.160108084,0.015907618,0.113549597
2018-01-03,-0.001700894,-0.044620924,-0.006678736,-0.046002863,-0.005893162,-0.035550984,-0.048566286,0.014505086,0.018955347,0.084803416,0.072053072,0.224511473
2018-01-04,-0.002567118,-0.000117918,-0.0090345,-0.00221414,0.0047839,0.001269036,0.013524598,0.025858429,0.034173332,0.018730361,-0.02212055,0.028964259
2018-01-05,0.004034438,0.002355714,0.001691396,0.008670347,-0.002444717,0.023423577,0.001118837,0.110944529,0.232391408,0.016979704,-0.045978572,-0.04737858
2018-01-08,0.005363938,0.005631174,-0.004611079,-0.008987053,-0.011751017,-0.01089929,0.010277147,-0.138837813,0.212318341,0.140765521,0.050992679,-0.216099039
2018-01-09,0.001252746,0.030190102,0.002486978,0.003951637,-0.002141208,0.018420298,0.012257238,-0.038619922,-0.114299579,0.123681348,0.02018624,-0.155834907
2018-01-10,-0.002231766,-0.009924224,-0.027925475,-0.006171394,0.00011281,-0.023521349,-0.00584797,0.025562165,-0.023981241,-0.034375534,-0.013623858,-0.062256714
2018-01-11,-0.006248597,-0.014201012,-0.010445432,-0.031605339,0.013000295,-0.019785318,-0.018605188,-0.110581167,-0.133117147,-0.08374892,-0.136848127,-0.012288346
2018-01-12,0.007972695,0.00290276,-0.006286584,0.009943843,0.015358569,0.013075208,0.006964594,0.041983191,0.129600055,0.097493595,0.104552187,0.046292344
2018-01-15,0.002623416,-0.00290276,0.004104,-0.002436055,-0.001646091,0,-0.001325381,-0.011568294,-0.281065936,0.01459614,0.048905634,-0.197686421
2018-01-16,0.006760356,0.034289073,0.006767108,0.025525104,-0.007607115,0.020462476,0.039016652,-0.184581726,-0.368029179,-0.203831285,-0.258805282,-0.351975305
2018-01-17,0.004521861,0.00246886,-0.005220212,0.018219445,0.007716938,0.012110141,0.01594365,-0.026625239,0.114291492,-0.03814881,-0.002662553,0.102359171
2018-01-18,-3.15E-05,0.025233743,0.013081864,0.028387023,0.007221828,0.023901295,0.004259057,0.025266707,0.041114839,0.021487982,-0.008551931,0.200634508
2018-01-19,-0.000158575,-0.022100347,-0.015226622,-0.024968748,0.01224483,-0.031057098,-0.027885203,0.011480784,-0.012373895,0.002717525,0.141636374,-0.028287204
2018-01-22,0.002416926,0.022100347,0.000979912,0.031001948,-0.001616815,0.024673778,0.027435102,-0.060003442,-0.156015798,-0.035100223,-0.143439055,-0.134042368
2018-01-23,0.00677601,0.033265648,0.00147785,0.038786842,0.00902068,0.018770258,0.015338714,-0.005779885,-0.009099787,-0.017121403,-0.023823994,-0.015053617
2018-01-24,0.002399704,-0.019750829,0.011174387,0.019198297,0.014118381,0.01099296,-0.009304234,0.044186097,0.059628013,0.070984025,0.028567375,0.01490626
2018-01-25,0.000999774,-0.000431383,0.033569453,0.013530862,-0.003167232,0.023524545,0.03315545,-0.008842259,0.079227858,-0.002600708,-0.000936156,-0.033658933
2018-01-26,-0.001442563,-0.010518423,-0.041697171,-0.016657641,0.002956395,-0.001143511,0.004080169,-0.007846394,-0.057718649,-0.000814688,0.020544182,-0.075117334
2018-01-29,-0.012891393,-0.041567171,-0.083042109,-0.044387061,-0.000105435,-0.044414383,-0.042769998,0.01112715,-0.03802204,0.113810495,-0.02204326,0.084024152
